id_local,id_osm,code_com_d,ame_d,sens_d,local_d,statut_d,code_com_g,ame_g,sens_g,statut_g,date_maj
id_loc924401972,way/924401972,34088,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34088,AUCUN,,EN SERVICE,2022-04-11
id_loc924401971,way/924401971,34088,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34088,AUCUN,,EN SERVICE,2021-03-31
id_loc143440831,way/143440831,34088,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34088,AUCUN,,EN SERVICE,2021-08-05
id_loc104319208,way/104319208,34088,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34088,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-30
id_loc924401975,way/924401975,34088,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34088,AUCUN,,EN SERVICE,2021-03-31
id_loc104402868,way/104402868,34088,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34088,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-09-12
id_loc121204502,way/121204502,34088,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34088,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-30
id_loc924955933,way/924955933,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924955934,way/924955934,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc1124198600,way/1124198600,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-12-22
id_loc57753978,way/57753978,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-12-22
id_loc924852451,way/924852451,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc414128975,way/414128975,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-12-20
id_loc275678559,way/275678559,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2023-01-31
id_loc924907106,way/924907106,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924907105,way/924907105,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924852450,way/924852450,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924852449,way/924852449,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc924852448,way/924852448,34270,AUTRE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc60679459,way/60679459,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-25
id_loc60679433,way/60679433,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-11
id_loc1026497716,way/1026497716,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-11
id_loc1124871603,way/1124871603,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-11
id_loc8028642,way/8028642,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-08-25
id_loc96926330,way/96926330,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-26
id_loc121635976,way/121635976,34123,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2011-07-13
id_loc758163139,way/758163139,34123,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2021-03-30
id_loc120679353,way/120679353,34123,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2021-03-30
id_loc97705868,way/97705868,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-26
id_loc121635977,way/121635977,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUCUN,,EN SERVICE,2024-06-22
id_loc524624433,way/524624433,34270,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-09-18
id_loc97705885,way/97705885,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-26
id_loc924852440,way/924852440,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUCUN,,EN SERVICE,2021-04-01
id_loc120679354,way/120679354,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2024-01-28
id_loc882291512,way/882291512,34134,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34134,DOUBLE SENS CYCLABLE NON MATERIALISE,UNIDIRECTIONNEL,EN SERVICE,2024-03-08
id_loc260603808,way/260603808,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc473342662,way/473342662,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-08-16
id_loc924852443,way/924852443,34134,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc924852442,way/924852442,34134,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34134,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-01
id_loc60687808,way/60687808,34134,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34134,AUCUN,,EN SERVICE,2021-04-01
id_loc60687812,way/60687812,34134,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34134,AUCUN,,EN SERVICE,2023-12-30
id_loc672751543,way/672751543,34134,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34134,AUCUN,,EN SERVICE,2021-04-01
id_loc60687814,way/60687814,34134,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34134,AUCUN,,EN SERVICE,2021-04-01
id_loc60687652,way/60687652,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2023-04-27
id_loc414128966,way/414128966,34270,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34270,AUCUN,,EN SERVICE,2023-03-16
id_loc552383612,way/552383612,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2018-01-11
id_loc552383613,way/552383613,34270,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc524624430,way/524624430,34270,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2017-09-14
id_loc524624422,way/524624422,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2017-09-14
id_loc133861204,way/133861204,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924865238,way/924865238,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924859854,way/924859854,34270,AUCUN,,,EN SERVICE,34270,DOUBLE SENS CYCLABLE BANDE,UNIDIRECTIONNEL,EN SERVICE,2021-09-18
id_loc924859853,way/924859853,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924859851,way/924859851,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924859850,way/924859850,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-07-12
id_loc924859848,way/924859848,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924859844,way/924859844,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc924859845,way/924859845,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-07-12
id_loc924859846,way/924859846,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2022-12-06
id_loc924859847,way/924859847,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-07-12
id_loc892197546,way/892197546,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2023-01-14
id_loc189336515,way/189336515,34217,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34217,AUCUN,,EN SERVICE,2012-11-06
id_loc1120954257,way/1120954257,34217,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2023-10-16
id_loc1120954255,way/1120954255,34217,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2023-09-01
id_loc929851896,way/929851896,34217,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,UNIDIRECTIONNEL,EN SERVICE,2023-07-26
id_loc929851895,way/929851895,34217,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2022-03-15
id_loc498861160,way/498861160,34217,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2022-04-06
id_loc929851890,way/929851890,34217,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2021-04-12
id_loc929851888,way/929851888,34217,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2021-04-12
id_loc393651905,way/393651905,34217,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2023-11-05
id_loc49722937,way/49722937,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-08-14
id_loc407923435,way/407923435,34217,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-04-22
id_loc377699014,way/377699014,34217,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34217,AUCUN,,EN SERVICE,2024-07-24
id_loc357229611,way/357229611,34217,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34217,AUCUN,,EN SERVICE,2018-05-18
id_loc719942593,way/719942593,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-12-18
id_loc936505213,way/936505213,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc936505212,way/936505212,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-07-25
id_loc636132794,way/636132794,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-10-19
id_loc520230777,way/520230777,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-14
id_loc520230768,way/520230768,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-10-17
id_loc1253653452,way/1253653452,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-02-22
id_loc636132795,way/636132795,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-02-22
id_loc129345979,way/129345979,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2012-06-24
id_loc168877234,way/168877234,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-17
id_loc136193212,way/136193212,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2011-11-07
id_loc1034750789,way/1034750789,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-07-26
id_loc636132802,way/636132802,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,DOUBLE SENS CYCLABLE NON MATERIALISE,UNIDIRECTIONNEL,EN SERVICE,2024-08-05
id_loc526116213,way/526116213,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-28
id_loc390844029,way/390844029,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-16
id_loc25698710,way/25698710,34172,COULOIR BUS+VELO,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-08-25
id_loc22789576,way/22789576,34172,COULOIR BUS+VELO,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-08-25
id_loc144843825,way/144843825,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-11-04
id_loc36965824,way/36965824,34172,COULOIR BUS+VELO,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-08-25
id_loc936505210,way/936505210,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-28
id_loc95119374,way/95119374,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-04-25
id_loc919260444,way/919260444,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-07-25
id_loc720901530,way/720901530,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-08-31
id_loc1096919186,way/1096919186,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-08-31
id_loc361683000,way/361683000,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-23
id_loc1034777369,way/1034777369,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-08-31
id_loc363346347,way/363346347,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-06
id_loc363346348,way/363346348,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-05-11
id_loc363346349,way/363346349,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-06
id_loc1125408561,way/1125408561,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-11-18
id_loc140004053,way/140004053,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-28
id_loc137495303,way/137495303,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-04-21
id_loc1279845342,way/1279845342,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-05-05
id_loc1279845344,way/1279845344,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-05-05
id_loc1279845343,way/1279845343,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-05-05
id_loc1308415687,way/1308415687,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,DOUBLE SENS CYCLABLE BANDE,UNIDIRECTIONNEL,EN SERVICE,2024-08-17
id_loc22964690,way/22964690,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-21
id_loc34095711,way/34095711,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,DOUBLE SENS CYCLABLE BANDE,UNIDIRECTIONNEL,EN SERVICE,2024-08-17
id_loc1308415688,way/1308415688,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,DOUBLE SENS CYCLABLE BANDE,UNIDIRECTIONNEL,EN SERVICE,2024-08-17
id_loc1175189187,way/1175189187,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-11-18
id_loc1316369248,way/1316369248,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-18
id_loc36194764,way/36194764,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-18
id_loc22789575,way/22789575,34172,COULOIR BUS+VELO,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,COULOIR BUS+VELO,UNIDIRECTIONNEL,EN SERVICE,2023-01-10
id_loc150803183,way/150803183,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-11-04
id_loc677235770,way/677235770,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-16
id_loc936505209,way/936505209,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-10-17
id_loc268133337,way/268133337,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-05-27
id_loc930223946,way/930223946,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-13
id_loc984433060,way/984433060,34169,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34169,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2021-09-18
id_loc930223945,way/930223945,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-05-18
id_loc930223950,way/930223950,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-13
id_loc930223949,way/930223949,34169,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUCUN,,EN SERVICE,2024-03-03
id_loc289112118,way/289112118,34169,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34169,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2021-09-18
id_loc930223939,way/930223939,34169,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUCUN,,EN SERVICE,2022-09-30
id_loc294799067,way/294799067,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUCUN,,EN SERVICE,2021-04-13
id_loc671840459,way/671840459,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUCUN,,EN SERVICE,2024-08-28
id_loc930223935,way/930223935,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-09-30
id_loc104843127,way/104843127,34169,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34169,AUCUN,,EN SERVICE,2016-02-06
id_loc75922808,way/75922808,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2017-11-29
id_loc661451560,way/661451560,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-07-08
id_loc661451561,way/661451561,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-07-08
id_loc31298351,way/31298351,34172,AUTRE,,,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2023-05-18
id_loc8584814,way/8584814,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-21
id_loc947819261,way/947819261,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-07-08
id_loc730161510,way/730161510,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-07-08
id_loc128788374,way/128788374,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2023-05-09
id_loc531931549,way/531931549,34123,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2024-09-23
id_loc923426908,way/923426908,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2024-09-23
id_loc923426907,way/923426907,34123,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-01-31
id_loc249886208,way/249886208,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2022-11-19
id_loc377724501,way/377724501,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2021-03-29
id_loc256012514,way/256012514,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-23
id_loc249808247,way/249808247,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-10-27
id_loc547914719,way/547914719,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-10-27
id_loc137070555,way/137070555,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-27
id_loc400990919,way/400990919,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-10-27
id_loc249808244,way/249808244,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2013-12-03
